Curricular units 1st sem (credited),Debtor,Curricular units 1st sem (grade),Curricular units 2nd sem (without evaluations),Target,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Mother's occupation,Previous qualification,International,Marital status,Father's occupation,Curricular units 1st sem (without evaluations),Age at enrollment,Curricular units 2nd sem (enrolled),Nacionality,Daytime/evening attendance,Tuition fees up to date,Application mode,Curricular units 2nd sem (approved),Mother's qualification,Father's qualification,Curricular units 2nd sem (credited),Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Curricular units 2nd sem (grade)
3,0,11.166666666666666,0,Enrolled,10,6,10,1,0,1,10,2,21,10,1,1,1,14,7,3,14,4,16,18,10.571428571428571
0,0,13.0,0,Graduate,6,2,1,1,0,1,6,0,19,6,1,1,1,1,5,13,14,0,8,12,11.6
0,0,0.0,0,Dropout,0,0,10,1,0,1,10,0,19,0,1,1,1,1,0,22,28,0,0,0,0.0
0,0,14.901428571428571,1,Dropout,8,7,1,1,0,1,1,1,20,8,1,1,1,1,7,19,24,0,8,8,14.901428571428571
0,1,12.65,0,Graduate,7,7,9,1,0,1,9,0,18,8,1,1,1,1,8,23,14,0,9,8,12.445555555555554
7,0,11.0,0,Dropout,12,7,6,16,0,1,10,0,22,5,1,0,0,16,5,13,27,5,5,12,10.6
0,0,12.4,0,Graduate,5,4,12,1,0,1,8,0,20,5,1,1,1,8,5,13,26,0,9,7,12.666666666666666
0,0,12.0,0,Graduate,6,6,7,14,0,1,7,0,19,6,1,1,1,15,6,23,28,0,7,7,12.666666666666666
0,0,12.135714285714286,0,Graduate,7,7,7,1,0,1,8,0,19,8,1,1,1,1,7,1,14,0,10,8,13.328571428571427
0,0,12.62,0,Enrolled,7,5,10,1,0,1,8,0,20,7,1,1,1,1,6,23,14,0,8,10,12.5
0,0,10.666666666666666,0,Enrolled,5,3,4,1,0,1,4,0,25,5,1,0,1,12,3,23,28,0,11,11,11.333333333333334
0,0,13.766666666666666,0,Graduate,7,6,10,1,0,1,8,0,19,8,1,1,1,1,7,13,14,0,10,12,14.051428571428572
0,0,13.11625,0,Graduate,8,8,10,1,0,1,8,0,19,8,1,1,1,9,8,23,27,0,8,8,13.11625
0,0,0.0,0,Dropout,5,0,2,1,0,1,10,0,19,6,1,1,0,1,0,3,28,0,0,5,0.0
0,0,12.7,0,Graduate,7,6,10,1,0,1,6,0,20,8,1,1,1,1,7,23,14,0,8,9,13.571428571428571
0,0,11.857142857142858,0,Enrolled,7,7,10,1,0,1,10,0,25,8,1,1,1,12,5,22,27,0,21,11,11.7
0,0,12.333333333333334,0,Graduate,7,6,6,1,0,1,10,0,20,7,1,1,1,8,6,13,28,0,7,7,12.333333333333334
0,0,15.75,0,Enrolled,6,4,10,1,0,1,10,0,24,6,1,1,1,12,5,23,14,0,10,9,16.4
0,0,13.333333333333334,0,Graduate,5,5,6,1,0,1,6,0,20,5,1,1,1,1,5,1,1,0,6,6,13.2
4,0,14.355555555555554,0,Graduate,7,7,5,1,0,1,9,0,21,8,1,1,1,13,8,1,14,5,8,9,13.49375
0,1,13.0,0,Graduate,6,6,10,14,0,1,10,0,19,6,1,1,1,15,5,22,28,0,11,8,13.0
0,0,12.833333333333334,0,Graduate,6,6,10,1,0,1,10,0,19,6,1,1,1,1,6,23,27,0,6,6,13.5
0,0,13.2,0,Graduate,5,5,10,1,0,1,10,0,21,5,1,1,1,1,4,22,28,0,5,5,13.0
0,0,17.005555555555556,0,Graduate,7,7,3,3,0,1,11,0,28,8,1,1,1,12,8,3,27,1,9,9,16.582222222222224
0,1,10.6,0,Graduate,6,5,10,1,0,1,10,0,19,6,1,1,0,1,5,22,28,0,8,8,11.0
0,0,14.0,0,Graduate,5,5,10,1,0,1,7,0,18,5,1,1,1,1,5,22,27,0,6,5,13.6
0,0,12.114285714285714,0,Graduate,8,7,6,1,0,5,9,0,18,8,1,1,1,8,7,22,28,0,8,8,12.114285714285714
0,0,13.05875,0,Graduate,8,8,8,1,0,1,8,0,18,8,1,1,1,1,8,13,27,0,8,8,13.05875
4,0,13.285714285714286,0,Graduate,8,7,10,1,0,1,4,0,22,8,1,1,1,13,7,1,2,4,8,8,13.285714285714286
0,0,11.0,0,Enrolled,5,4,32,1,0,1,36,0,19,5,1,1,1,1,3,22,27,0,8,9,10.666666666666666
0,0,14.071428571428571,0,Graduate,7,7,10,1,0,1,6,0,18,8,1,1,1,1,8,13,1,0,8,7,15.1625
0,0,0.0,0,Dropout,6,0,6,1,0,1,7,0,20,6,1,1,0,8,0,22,27,0,0,0,0.0
4,0,11.25,0,Dropout,9,4,6,14,0,1,7,0,26,10,1,1,0,15,3,22,27,3,12,9,11.0
0,0,14.0,0,Graduate,6,6,10,1,0,1,10,0,18,6,1,1,1,1,6,22,28,0,8,6,13.625
0,0,12.166666666666666,0,Dropout,6,6,5,1,0,1,10,0,21,6,1,1,1,1,3,1,28,0,11,8,11.666666666666666
0,0,13.297142857142855,0,Graduate,8,7,4,1,0,1,4,0,18,8,1,1,1,8,7,23,27,0,8,8,13.297142857142855
0,0,13.923076923076923,0,Graduate,6,6,5,1,0,1,7,0,20,6,1,1,1,1,6,13,14,0,9,14,14.25
0,0,13.37,0,Graduate,7,7,6,1,0,1,7,0,18,8,1,1,1,1,7,23,14,0,13,11,12.833333333333334
0,0,12.4,0,Enrolled,5,5,8,1,0,1,10,0,19,5,1,1,1,8,3,13,28,0,8,5,11.0
0,0,15.0,0,Dropout,5,4,3,1,0,1,3,0,20,5,1,1,1,1,4,1,1,0,5,5,13.75
0,1,13.333333333333334,0,Graduate,6,6,10,1,0,1,6,0,18,6,1,1,1,1,6,13,14,0,7,6,12.571428571428571
0,0,12.0,0,Enrolled,5,3,10,1,0,1,10,0,20,5,1,1,1,7,4,22,27,0,9,8,12.625
0,0,13.4,0,Graduate,6,5,1,1,0,1,1,0,22,6,1,0,1,1,5,13,9,0,9,7,12.2
0,0,0.0,0,Enrolled,0,0,5,1,0,1,6,0,18,0,1,1,1,1,0,13,28,0,0,0,0.0
1,0,11.5,0,Graduate,5,4,6,1,0,1,8,0,21,5,1,0,1,16,5,13,28,1,5,9,11.4
0,0,12.0,0,Enrolled,7,6,10,1,0,1,1,0,18,7,1,1,1,9,6,1,1,0,11,12,12.166666666666666
0,0,13.485714285714284,0,Graduate,8,7,5,1,0,1,5,0,18,8,1,1,1,1,7,13,14,0,8,8,13.485714285714284
0,0,12.0,0,Graduate,6,6,5,1,0,1,6,0,18,6,1,1,1,1,6,10,14,0,8,6,11.285714285714286
0,0,0.0,0,Dropout,0,0,10,1,0,1,2,0,19,0,1,1,1,8,0,22,27,0,0,0,0.0
0,0,10.333333333333334,0,Enrolled,5,3,4,1,0,1,6,0,19,5,1,1,1,8,3,1,14,0,11,7,14.428571428571429
0,0,12.94,0,Enrolled,7,5,10,1,0,1,5,0,19,7,1,1,1,1,5,23,1,0,7,10,13.76
0,0,13.258571428571427,0,Graduate,8,7,8,1,0,1,8,0,19,8,1,1,1,1,7,1,27,0,11,11,13.258571428571427
0,0,12.25,0,Enrolled,5,4,11,1,0,1,11,0,19,5,1,1,1,1,4,1,2,0,10,9,12.0
0,0,11.666666666666666,0,Dropout,6,3,10,1,0,1,8,0,19,6,1,1,0,8,1,23,27,0,15,9,10.0
0,0,13.571428571428571,0,Graduate,6,6,10,1,0,1,8,0,21,6,1,1,1,7,6,23,27,0,6,7,12.5
0,0,11.8,0,Graduate,6,5,10,1,1,1,8,0,20,6,14,1,1,1,5,1,27,0,9,9,11.833333333333334
0,0,14.2,0,Graduate,5,5,4,1,0,1,10,0,20,5,1,1,1,1,5,13,14,0,7,7,13.285714285714286
0,0,11.0,1,Graduate,5,5,10,12,0,1,10,0,41,5,1,0,1,12,5,22,27,0,6,8,11.8
0,0,13.625,0,Enrolled,7,4,4,15,0,4,4,0,32,7,1,1,1,4,7,22,27,0,8,16,12.6375
0,0,14.652857142857142,0,Graduate,8,7,10,1,0,1,6,0,18,8,1,1,1,8,7,23,1,0,8,8,14.652857142857142
0,0,11.333333333333334,0,Graduate,6,6,4,1,0,4,5,0,35,6,1,0,1,12,6,22,27,0,6,9,11.333333333333334
0,1,13.7,0,Dropout,7,4,10,1,0,1,10,0,32,7,1,1,0,12,0,22,27,0,7,12,0.0
7,0,13.727272727272728,0,Graduate,11,11,6,15,0,1,10,0,37,8,1,0,1,12,8,13,27,4,8,11,14.75
4,0,11.75,0,Dropout,7,7,10,3,0,2,10,0,30,8,1,1,1,12,7,3,27,3,12,9,11.142857142857142
0,0,12.333333333333334,0,Graduate,6,6,1,1,0,1,1,0,23,6,1,1,1,14,5,13,14,0,11,9,13.0
0,0,14.0,0,Dropout,6,6,3,1,0,1,8,0,20,6,1,1,1,8,6,3,1,0,7,6,13.857142857142858
0,0,11.5,0,Graduate,5,4,6,1,0,1,8,0,21,5,1,1,1,1,4,13,27,0,6,7,11.75
0,0,11.2,0,Graduate,5,5,6,1,0,1,8,0,19,5,1,1,1,1,5,23,14,0,5,6,13.2
0,0,15.07,0,Graduate,8,7,5,1,0,1,4,0,18,8,1,1,1,8,7,1,14,0,8,8,15.07
0,0,10.0,0,Dropout,5,1,1,1,0,1,1,0,18,5,1,1,1,13,1,19,24,0,7,6,12.0
0,0,12.0,0,Enrolled,5,4,5,1,0,1,11,0,24,5,1,0,1,12,5,1,1,0,6,5,12.666666666666666
0,0,13.0,0,Graduate,6,4,10,1,0,1,10,0,22,6,1,1,1,9,4,1,27,0,11,11,12.6
0,0,11.0,0,Dropout,6,4,6,1,0,1,6,0,18,6,1,1,1,8,3,13,1,0,7,7,11.25
0,0,13.571428571428571,0,Graduate,6,6,6,1,0,1,7,0,18,6,1,1,1,7,5,22,27,0,11,8,12.166666666666666
0,0,14.6,0,Graduate,6,5,10,1,1,1,2,0,21,6,17,1,1,1,5,2,1,0,6,7,14.2
0,1,11.833333333333334,0,Dropout,7,3,10,1,0,4,10,0,38,7,1,1,1,12,2,22,27,0,14,13,10.0
0,0,12.625,0,Graduate,7,7,10,1,0,1,10,0,19,8,1,1,1,9,8,23,27,0,11,11,12.5125
0,0,11.5,0,Dropout,7,4,10,1,0,6,10,0,36,7,1,1,1,12,3,22,27,0,14,12,12.333333333333334
0,0,13.25,0,Graduate,5,4,10,1,0,1,10,1,18,5,1,1,1,7,4,1,1,0,10,8,10.5
0,0,12.60625,0,Graduate,7,7,6,1,0,1,6,0,19,8,1,1,1,1,6,13,14,0,12,9,11.9
7,1,13.75,0,Dropout,10,8,10,16,0,1,10,0,21,9,1,1,0,17,5,13,28,4,17,15,13.2
0,0,13.598333333333334,0,Enrolled,7,6,30,1,0,1,43,0,19,8,1,1,1,1,6,13,28,0,11,10,11.933333333333332
0,0,11.142857142857142,0,Graduate,6,5,10,1,0,1,10,0,18,6,1,1,1,1,6,13,14,0,8,11,12.285714285714286
7,0,12.7,0,Enrolled,11,11,10,3,0,2,8,0,45,10,1,1,1,4,10,22,14,6,12,11,12.96818181818182
0,0,10.0,0,Dropout,5,1,10,1,0,1,8,0,20,5,1,1,1,8,1,22,27,0,10,9,11.0
0,1,11.666666666666666,0,Graduate,6,6,6,1,0,1,8,0,18,6,1,1,1,8,4,13,1,0,10,8,11.5
0,0,14.0,0,Graduate,6,6,5,1,0,1,5,0,18,6,1,1,1,1,6,1,14,0,7,8,13.142857142857142
0,0,0.0,3,Dropout,5,0,1,3,0,1,1,4,25,5,1,1,1,4,0,19,24,0,9,9,0.0
0,0,12.04142857142857,0,Graduate,8,7,5,1,0,1,5,0,19,8,1,1,1,1,7,1,1,0,9,9,12.04142857142857
0,0,0.0,0,Graduate,0,0,8,1,0,1,8,0,18,0,1,1,1,1,0,13,14,0,0,0,0.0
12,0,13.76923076923077,0,Graduate,13,13,4,15,0,1,7,0,39,12,1,1,1,4,12,1,1,9,16,14,14.583333333333334
13,0,15.444444444444445,0,Graduate,18,18,10,1,0,2,10,0,29,13,1,1,1,12,13,23,27,11,13,20,15.307692307692308
0,0,11.5,0,Enrolled,7,6,5,1,0,1,8,0,18,7,1,1,1,8,7,13,14,0,8,9,12.714285714285714
0,0,10.0,0,Dropout,3,2,10,3,0,1,4,0,23,6,1,1,0,4,0,22,2,0,0,3,0.0
0,0,12.25,0,Dropout,6,4,6,1,0,1,6,0,21,6,1,1,1,13,3,1,27,0,13,8,10.333333333333334
0,0,14.5,0,Graduate,6,6,5,1,0,1,5,0,18,6,1,1,0,1,6,1,14,0,6,6,15.166666666666666
0,0,15.571428571428571,0,Graduate,6,6,6,15,0,1,6,0,23,6,1,1,1,4,6,1,14,0,8,7,16.375
0,0,15.571428571428571,0,Graduate,6,6,5,1,0,1,5,0,18,6,1,1,1,1,6,1,14,0,7,7,14.714285714285714
0,0,13.8,0,Graduate,6,5,5,12,0,2,9,0,32,6,1,0,1,12,6,22,27,0,7,8,12.166666666666666
0,1,10.666666666666666,0,Dropout,5,3,10,1,0,2,8,0,29,5,1,1,0,12,2,13,27,0,14,8,14.8
0,1,11.6,0,Graduate,6,5,32,1,0,1,35,0,20,6,1,1,1,1,4,1,28,0,8,8,11.75
0,0,13.0,0,Dropout,6,1,1,1,0,1,1,0,28,6,1,1,0,12,0,19,24,0,12,11,0.0
0,0,12.0,0,Graduate,5,3,2,3,0,1,10,0,27,5,1,1,1,4,4,23,28,0,11,9,13.625
11,1,12.333333333333334,2,Graduate,14,12,12,1,0,1,1,2,22,14,1,1,1,14,12,22,24,11,14,14,12.333333333333334
0,1,12.875,0,Enrolled,6,6,10,12,0,2,11,0,37,6,1,1,1,12,6,13,27,0,12,10,12.9
0,0,11.0,0,Dropout,6,1,1,3,0,1,6,0,28,6,1,0,0,4,0,22,28,0,0,12,0.0
0,1,12.25,0,Dropout,6,4,10,1,0,2,10,0,43,6,1,1,0,12,4,22,27,0,13,10,10.5
0,0,0.0,7,Dropout,7,0,10,1,0,1,10,7,32,8,1,1,0,14,0,22,27,0,8,7,0.0
0,0,10.75,0,Enrolled,6,4,10,1,0,1,10,0,20,6,1,1,1,8,5,1,1,0,13,11,11.5
0,0,13.63,1,Graduate,8,8,10,12,0,4,5,1,35,8,1,1,1,12,8,23,1,0,9,9,13.63
0,0,13.0,1,Graduate,5,3,1,1,0,1,1,0,21,5,1,1,1,1,4,22,27,0,7,8,11.5
0,0,13.533333333333331,0,Enrolled,7,6,8,1,0,1,10,0,18,7,1,1,1,1,7,13,14,0,7,9,12.228571428571428
0,0,16.9,0,Graduate,7,7,4,1,0,1,8,0,18,8,1,1,1,1,8,3,28,0,9,7,16.37777777777778
0,0,12.0,0,Graduate,6,5,6,1,0,1,9,0,18,6,1,1,1,8,4,13,14,0,11,10,12.0
3,0,12.5,0,Graduate,6,6,8,14,0,1,7,0,22,6,1,0,1,15,6,13,27,2,7,6,13.285714285714286
0,0,12.764285714285714,0,Graduate,8,7,5,1,0,1,11,0,19,8,1,1,1,1,7,1,1,0,8,8,12.764285714285714
0,0,13.75,0,Graduate,5,5,10,1,0,1,8,0,18,5,1,1,1,9,5,13,28,0,6,8,12.166666666666666
0,1,0.0,0,Dropout,0,0,4,1,0,1,5,0,19,0,1,1,1,1,0,24,1,0,0,0,0.0
0,0,14.604285714285712,0,Graduate,7,7,10,1,0,1,6,0,18,8,1,1,1,1,8,13,1,0,9,7,15.68333333333333
0,1,0.0,0,Dropout,5,0,6,12,0,2,4,0,31,5,1,0,0,12,0,13,29,0,7,7,0.0
0,1,13.833333333333334,0,Graduate,6,5,2,12,0,2,6,0,33,6,1,0,1,12,6,1,14,0,7,9,12.5
0,0,13.57625,0,Graduate,8,8,8,1,0,1,8,0,19,8,1,1,1,1,8,13,28,0,8,8,13.57625
0,0,15.142857142857142,0,Graduate,6,6,8,1,0,1,8,0,18,6,1,1,1,8,6,23,28,0,6,7,15.833333333333334
0,0,10.666666666666666,0,Graduate,5,3,5,1,0,1,4,0,23,5,1,1,1,1,5,7,14,0,8,8,11.6
0,0,11.2,0,Graduate,6,5,6,1,0,1,8,0,20,6,1,1,1,8,6,23,28,0,6,11,12.0
0,0,13.76375,0,Graduate,8,8,5,1,0,1,9,0,18,8,1,1,1,1,8,23,28,0,8,8,13.76375
7,1,13.25,0,Enrolled,9,8,5,16,0,1,4,0,21,9,1,1,1,17,5,1,1,4,14,10,12.2
0,0,10.714285714285714,0,Graduate,6,5,6,1,0,1,7,0,22,6,1,1,1,1,5,13,28,0,10,10,12.2
0,1,12.166666666666666,0,Graduate,6,6,5,1,0,1,5,0,20,6,1,1,1,1,6,1,14,0,7,6,11.666666666666666
1,0,14.357142857142858,0,Graduate,7,6,5,3,0,1,11,0,23,7,1,1,1,4,6,13,28,1,8,8,14.357142857142858
0,0,12.833333333333334,0,Graduate,6,6,5,1,0,1,6,0,19,6,1,1,1,8,6,3,1,0,6,6,12.666666666666666
0,0,13.925714285714283,0,Graduate,8,7,2,1,0,1,2,0,19,8,1,1,1,8,7,1,27,0,8,8,13.925714285714283
0,0,12.0,0,Dropout,5,2,8,1,0,1,5,0,26,5,1,0,1,12,3,13,28,0,9,9,11.0
0,0,13.44285714285714,0,Graduate,7,7,5,1,0,1,4,0,18,8,1,1,1,1,8,1,27,0,9,7,13.744444444444444
0,0,16.0,0,Dropout,5,1,8,1,0,1,8,0,18,5,1,1,1,9,0,1,27,0,5,5,0.0
0,0,13.125,0,Graduate,6,6,10,14,0,1,10,0,20,6,1,1,1,15,6,23,27,0,10,8,13.2
0,0,0.0,0,Dropout,6,0,5,1,0,1,5,0,19,6,1,1,1,1,0,3,1,0,6,7,0.0
5,0,11.4,0,Dropout,9,5,10,1,0,1,10,0,32,4,1,0,0,14,4,22,27,4,4,9,11.0
0,0,11.0,0,Dropout,4,2,5,1,0,2,5,2,31,5,1,1,0,12,3,13,14,0,9,12,11.666666666666666
0,0,11.0,0,Enrolled,5,1,5,12,0,1,6,0,25,5,1,1,1,12,1,1,14,0,11,13,10.0
2,0,13.666666666666666,0,Graduate,6,5,10,14,0,1,2,0,21,6,1,1,1,13,5,13,3,2,10,14,13.0
2,0,11.75,0,Dropout,6,4,5,1,0,2,10,0,31,5,1,0,0,14,1,22,27,0,6,10,10.0
0,0,10.0,0,Dropout,7,1,6,1,0,2,6,0,34,7,1,1,1,12,1,22,27,0,7,11,13.0
0,0,13.5,0,Graduate,6,6,10,1,0,1,10,0,18,6,1,1,1,1,6,13,14,0,9,8,12.833333333333334
0,1,0.0,0,Dropout,6,0,10,1,0,1,10,0,19,6,1,1,1,1,0,13,14,0,0,0,0.0
0,1,12.0,0,Enrolled,6,1,4,16,0,1,7,0,21,6,1,1,1,17,1,13,27,0,11,12,11.0
0,0,13.0,0,Dropout,6,3,6,1,0,1,4,0,18,6,1,1,0,1,5,23,27,0,10,11,11.8
0,0,14.833333333333334,0,Graduate,6,6,5,1,0,1,9,0,20,6,1,1,1,1,6,13,29,0,6,7,16.0
0,0,11.833333333333334,0,Graduate,6,6,10,1,0,1,6,0,20,6,1,1,1,14,6,23,27,0,7,6,12.857142857142858
0,0,12.0,0,Graduate,6,5,8,1,0,1,9,0,18,6,1,1,1,8,5,23,28,0,11,10,12.333333333333334
0,0,12.75,0,Graduate,6,4,8,1,0,1,9,0,19,6,1,1,1,1,6,23,28,0,7,11,11.333333333333334
0,0,0.0,1,Enrolled,5,0,6,1,0,1,2,5,19,5,1,1,1,14,4,13,14,0,7,5,14.75
0,0,0.0,0,Dropout,6,0,6,1,0,4,6,0,30,6,1,1,1,12,1,3,1,0,16,7,10.0
0,0,12.0,0,Graduate,6,6,6,1,0,1,6,0,19,6,1,1,1,8,6,13,28,0,7,6,12.857142857142858
0,0,11.677777777777775,0,Graduate,7,7,8,1,0,1,8,0,19,8,1,1,1,1,8,23,27,0,8,9,13.8
0,0,13.6,0,Graduate,8,7,5,1,0,1,8,0,19,8,1,1,1,1,7,1,27,0,8,8,13.6
0,0,16.0,0,Graduate,6,6,10,1,0,1,10,0,19,6,1,1,1,1,6,13,28,0,8,7,15.875
0,0,11.8,0,Graduate,6,5,4,1,0,1,4,0,20,6,1,1,1,1,6,1,1,0,7,9,11.5
0,1,0.0,0,Dropout,5,0,10,1,0,1,4,0,25,6,1,1,1,13,2,13,27,2,7,5,14.0
0,0,0.0,0,Dropout,6,0,10,1,0,1,10,0,19,6,1,1,1,1,0,13,14,0,0,0,0.0
0,1,16.142857142857142,0,Graduate,6,6,8,1,0,2,4,0,34,6,1,1,1,12,6,22,14,0,10,7,16.2
0,0,11.785714285714286,0,Graduate,8,7,10,1,0,1,6,0,18,8,1,1,1,9,7,23,27,0,8,8,11.785714285714286
0,0,13.42375,0,Graduate,8,8,5,1,0,1,6,0,18,8,1,1,1,1,8,1,1,0,8,8,13.42375
0,0,12.5,0,Graduate,6,6,10,1,0,1,11,0,20,6,1,1,1,1,5,23,28,0,10,8,14.166666666666666
0,0,12.464285714285714,0,Graduate,8,7,10,1,0,1,8,0,20,8,1,1,1,8,7,13,27,0,8,8,12.464285714285714
6,1,12.375,0,Enrolled,11,8,29,1,0,1,44,0,23,9,1,0,1,17,5,23,28,3,15,18,12.6
0,0,10.0,0,Dropout,6,1,7,1,0,1,7,0,28,6,1,1,1,12,0,22,27,0,9,8,0.0
0,0,12.6,0,Enrolled,6,5,10,1,0,1,11,0,18,6,1,1,1,8,6,22,14,0,10,8,12.428571428571429
0,0,12.6,0,Graduate,5,5,10,1,0,1,10,0,19,5,1,1,1,14,4,13,28,0,6,5,12.4
0,0,10.0,0,Dropout,5,2,10,1,0,2,9,0,34,5,1,1,1,1,4,23,27,0,6,7,12.0
0,0,0.0,0,Dropout,7,0,8,1,0,2,9,0,35,6,1,1,1,16,0,22,27,0,0,7,0.0
0,0,11.6,0,Graduate,5,5,10,15,0,1,8,0,32,5,1,0,1,4,5,22,27,0,8,7,12.333333333333334
0,0,12.166666666666666,0,Graduate,6,6,5,1,0,1,8,0,19,6,1,1,1,8,6,13,14,0,6,8,13.5
0,0,13.6,0,Graduate,6,4,10,1,0,1,8,0,18,6,1,1,1,8,5,1,14,0,7,10,12.666666666666666
0,0,12.5,0,Dropout,5,4,10,1,0,2,10,1,35,5,1,1,0,12,5,22,27,0,8,8,11.8
0,0,12.25,0,Enrolled,6,4,5,1,0,1,6,0,24,6,1,0,1,12,4,1,10,0,10,6,11.5
0,0,11.714285714285714,0,Graduate,6,6,10,1,0,1,10,0,20,6,1,1,1,8,6,13,27,0,8,7,12.625
0,0,13.5,0,Graduate,6,6,5,1,1,1,10,0,18,6,4,1,1,1,6,13,14,0,7,7,13.0
0,0,13.024285714285714,0,Graduate,8,7,8,1,0,1,10,0,20,8,1,1,1,1,7,23,14,0,8,8,13.024285714285714
0,0,0.0,0,Dropout,6,0,5,1,0,1,8,0,18,6,1,1,0,8,0,1,14,0,0,12,0.0
0,0,17.333333333333332,0,Graduate,5,5,5,1,0,1,5,0,18,5,1,1,1,1,5,13,14,0,8,6,18.571428571428573
0,0,11.0,0,Graduate,5,4,6,1,0,1,8,0,20,5,1,1,1,1,4,13,27,0,7,7,11.5
0,0,13.666666666666666,0,Dropout,7,6,4,1,0,1,4,0,19,7,1,1,1,8,6,13,28,0,9,10,12.5
0,0,11.375,0,Enrolled,6,6,5,1,0,1,10,0,20,6,1,1,1,1,5,1,1,0,6,9,13.8
0,0,12.833333333333334,0,Graduate,6,6,10,1,0,1,10,0,19,6,1,1,1,1,6,13,1,0,8,6,11.833333333333334
0,0,12.6,0,Graduate,6,5,1,1,0,1,1,0,20,6,1,1,1,1,4,21,27,0,11,9,11.5
0,0,14.333333333333334,0,Graduate,7,6,10,1,0,1,8,0,22,8,1,1,1,1,7,13,14,0,9,8,13.771428571428572
0,0,13.5,0,Enrolled,5,4,10,1,0,1,9,0,18,6,1,1,1,8,6,1,14,0,10,8,13.625
0,0,14.285714285714286,0,Graduate,8,7,10,1,0,1,10,0,19,8,1,1,1,1,7,23,28,0,8,8,14.285714285714286
2,0,11.75,0,Dropout,6,3,10,14,0,1,8,0,22,6,1,1,1,15,2,1,14,0,12,15,10.0
0,0,14.8,0,Graduate,5,5,3,1,1,1,10,0,20,5,4,1,1,8,5,4,10,0,5,5,17.6
0,1,0.0,0,Dropout,6,0,10,1,0,2,4,0,34,6,1,1,0,12,0,1,31,0,0,7,0.0
0,0,10.0,0,Dropout,6,1,5,12,0,2,5,0,24,5,1,0,1,12,0,1,1,0,5,14,0.0
0,0,0.0,0,Dropout,5,0,1,1,0,1,1,0,26,5,1,1,1,12,0,19,24,0,5,5,0.0
0,0,12.6,0,Dropout,7,4,10,1,0,1,7,0,35,7,1,1,1,12,5,22,27,0,9,10,12.38
0,0,12.428571428571429,0,Graduate,5,5,5,1,0,1,10,1,22,5,1,0,1,1,5,2,27,0,7,9,11.8
0,0,10.0,0,Enrolled,6,4,6,1,0,1,6,0,26,6,1,1,1,9,3,23,28,0,11,10,12.0
0,0,12.333333333333334,0,Dropout,5,3,4,1,0,1,5,0,19,5,1,1,1,8,0,1,14,0,5,7,0.0
0,0,0.0,0,Dropout,6,0,4,1,0,1,10,0,19,6,1,1,0,1,0,3,14,0,0,0,0.0
0,1,0.0,0,Graduate,0,0,3,14,0,1,3,0,20,0,1,1,1,15,0,3,3,0,0,0,0.0
5,1,12.1,0,Graduate,11,10,2,1,0,1,11,0,21,8,1,1,1,16,8,3,3,2,9,12,13.333333333333334
0,0,14.714285714285714,0,Graduate,6,6,8,1,0,1,8,0,19,6,1,1,1,1,6,1,14,0,6,7,15.0
0,0,12.666666666666666,0,Graduate,6,6,10,1,0,1,10,0,18,6,1,1,1,1,6,13,14,0,7,6,12.833333333333334
7,0,14.384615384615383,0,Graduate,12,12,9,16,0,1,9,0,23,10,1,1,1,17,10,1,28,5,12,14,13.3
0,0,13.4,0,Graduate,5,5,6,1,0,1,8,0,18,5,1,1,1,8,5,13,28,0,6,5,12.2
0,0,13.314285714285717,0,Graduate,8,7,6,1,0,1,8,0,18,8,1,1,1,9,7,22,28,0,8,8,13.314285714285717
0,0,11.98857142857143,0,Graduate,8,7,10,1,0,1,10,0,19,8,1,1,1,1,7,23,28,0,8,8,11.98857142857143
6,0,11.545454545454543,0,Graduate,11,11,21,16,0,1,37,0,21,9,1,1,1,17,8,1,14,3,13,17,12.88888888888889
0,0,16.46153846153846,0,Graduate,6,6,10,1,0,1,7,0,18,6,1,1,1,1,6,22,27,0,8,13,13.875
0,0,13.666666666666666,0,Graduate,6,6,10,1,0,1,6,0,24,6,1,1,1,1,6,23,27,0,6,7,12.833333333333334
0,0,12.65,0,Dropout,7,7,3,1,0,1,4,0,18,8,1,1,1,1,8,3,29,0,9,8,13.411111111111111
0,0,12.333333333333334,0,Enrolled,6,6,6,1,0,1,8,0,18,6,1,1,1,1,3,13,1,0,10,7,12.0
0,0,14.37,0,Graduate,7,6,10,1,0,1,8,0,20,8,1,1,1,8,7,13,27,0,10,8,14.65
0,0,12.0,0,Enrolled,5,3,5,1,0,1,10,2,19,5,1,1,1,8,4,1,14,0,8,13,11.75
0,0,12.0,0,Dropout,6,3,1,1,0,1,9,0,18,6,1,1,0,1,3,19,28,0,15,12,10.666666666666666
0,0,12.0,0,Dropout,6,4,6,1,0,1,8,0,19,6,1,1,1,14,3,1,14,0,14,11,11.0
0,0,12.6,0,Graduate,6,5,5,1,0,1,9,0,19,6,1,1,1,8,5,1,28,0,7,10,11.2
0,1,12.166666666666666,0,Graduate,6,6,10,3,0,1,4,0,18,6,1,1,1,1,6,1,28,0,6,6,12.333333333333334
0,0,13.5,0,Enrolled,7,6,32,1,0,1,16,0,20,7,1,1,1,1,6,13,1,0,8,8,14.0
0,0,13.76375,0,Graduate,8,8,10,1,0,1,10,0,18,8,1,1,1,1,8,23,28,0,8,8,13.76375
